"ITYP",80,"NH-DVDCD","","",""
"ITYP",81,"EQUIP100","","",""
"ITYP",82,"SET-RECORD","","",""
"ITYP",83,"NH-EQUIP","","",""
"ITYP",84,"NH-VIDGAMS","","",""
"ITYP",85,"EQUIP250","","",""
"ITYP",86,"EQUIP500","","",""
"ITYP",87,"EQUIP999","","",""
"ITYP",88,"NH-7DAY","","",""
"ITYP",89,"NH-INHOUSE","","",""
"ITYP",90,"PERMRES-28","","",""
"ITYP",91,"DATABASE","","",""
"ITYP",92,"LCKSTK-RST","","",""
"ITYP",93,"E-MONO","","",""
"ITYP",94,"E-PERI","","",""
"ITYP",95,"KIT","","",""
"ITYP",96,"NH-EQUP050","","",""
"ITYP",97,"NH-EQUP100","","",""
"ITYP",98,"NH-EQUP200","","",""
"ITYP",99,"NH-EQUP400","","",""
"ITYP",100,"NH-EQUP600","","",""
"ITYP",101,"NH-EQUP800","","",""
"ITYP",102,"NH-EQUP999","","",""
"ITYP",103,"NH-EQUIP4H","","",""
"ITYP",104,"NH-PERI","","",""
"ITYP",105,"BUSCORPRPT","","",""
"ITYP",106,"AUDIO","","",""
"ITYP",107,"CAREERCOLL","","",""
"ITYP",108,"NH-EQUPQT2","","",""
"ITYP",109,"POP-COLL","","",""
"ITYP",110,"NH-EQP4H1K","","",""
"ITYP",111,"MICROFORM","","",""
"ITYP",112,"DVDCD","","",""
"ITYP",113,"MEDSTKS","","",""
"ITYP",114,"VIDEOGAME","","",""
"ITYP",115,"NH-EQUIP7D","","",""
"PRIN",1,"SYSTEMS","LaserJet 4si Mx in Systems","","sy1p12"
"PRIN",2,"SYS_DUPLEX","LaserJet 4si Mx in Systems - duplex","","sy1p12d"
"PRIN",3,"MEDIA/MTXT","Circ Printer in Media/Microtext","","mm1p12"
"PRIN",4,"ILL","LaserJet printer in Interlibrary Loan Office","","ic2p12"
"PRIN",5,"EARTH_SCI","Circ Printer in Earth Sci Library","","ea6p12"
"PRIN",6,"MID-EAST","Printer in Middle East area for Orders and Claims","","ts13p12"
"PRIN",7,"MEYER_CIRC","Green Reserves Printer","","re1p12"
"PRIN",8,"SSRC-ACQ","Printer tray in SSRC for Acquisitions","","rf5p12"
"PRIN",9,"PAYMENTS","LaserJet 4+ in Payments","","ts8p12"
"PRIN",10,"ENGIN","Printer in Engineering Library","","en1p12"
"PRIN",11,"PRIVILEGES","Printer in Privileges Division","","pr1p12"
